kd_kel,kd_kec,nm_kel
3602182001,360218,TAMBAKBAYA
3602182002,360218,KADUAGUNG TIMUR
3602182003,360218,PANANCANGAN
3602182004,360218,CIBADAK
3602182005,360218,ASEM
3602182006,360218,CISANGU
3602182007,360218,KADUAGUNG BARAT
3602182008,360218,BOJONGCAE
3602182009,360218,MALABAR
3602182010,360218,PASAR KEONG
3602182011,360218,BOJONG LELES
3602182012,360218,Cimenteng JAYA
3602182013,360218,Mekar Agung
3602182014,360218, Asem Margaluyu
3602182015,360218,Kaduagung Tengah
3602192001,360219,Cibeber
3602192002,360219,CITOREK
3602192003,360219,CISUNGSANG
3602192004,360219,KUJANGJAYA
3602192005,360219,KUJANGSARI
3602192006,360219,NEGLASARI
3602192007,360219,MEKARSARI
3602192008,360219,CIKOTOK
3602192009,360219,SUKAMULYA
3602192010,360219,CIPARAY
3602192011,360219,WARUNGBANTEN
3602192013,360219,HEGARMANAH
3602192014,360219,SITUMULYA
3602192015,360219,CIUSUL
3602192016,360219,CIKADU
3602192017,360219,SIRNAGALIH
3602192018,360219,CIHAMBALI
3602202001,360220,Cilograng
3602202002,360220,Cibareno
3602202003,360220,Cikamunding
3602202004,360220,Cijengkol
3602202005,360220,Pasirbungur
3602202006,360220,Lebaktipar
3602202007,360220,Cikatomas
3602202008,360220,Girimukti
3602202009,360220,Cireundeu
3602202010,360220,Gunungbatu
3602212001,360221,Wanasalam
3602212002,360221,Bejod
3602212003,360221,Cilangkap
3602212004,360221,Cipeucang
3602212005,360221,Muara
3602212006,360221,Parungpanjang
3602212007,360221,Cikeusik
3602212008,360221,Katapang
3602212009,360221,Cisarap
3602212010,360221,Sukatani
3602212011,360221,Cipedang
3602212012,360221,Parungsari
3602212013,360221,Karangpamindangan
3602222001,360222,Ciparasi
3602222002,360222,Sobang
3602222003,360222,Sukajaya
3602222004,360222,Sindanglaya
3602222005,360222,Sukamaju
3602222006,360222,Hariang
3602222007,360222,Majasari
3602222008,360222,Sinar Jaya
3602222009,360222,Cirompang
3602222010,360222,Sukaresmi
3602232001,360223,Guradog
3602232002,360223,Curugbitung
3602232003,360223,Candi
3602232004,360223,Mayak
3602232005,360223,Cipining
3602232006,360223,Cilayang
3602232007,360223,Ciburuy
3602232008,360223,Sekarwangi
3602232009,360223,Cidadap
3602232010,360223,Lebakasih
3602242001,360224,Kalanganyar
3602242002,360224,Pasirkupa
3602242003,360224,Cilangkap
3602242004,360224,Aweh
3602242005,360224,Sangiangtanjung
3602242006,360224,Sukamekarsari
3602242007,360224,Cikatapis
3602252001,360225,Banjaririgasi
3602252002,360225,Ciladaeun
3602252003,360225,Lebakgedong
3602252004,360225,Banjarsari
3602252005,360225,Lebaksitu
3602252006,360225,Lebaksangka
3602262001,360226,Panyaungan
3602262002,360226,Cihara
3602262003,360226,Ciparahu
3602262004,360226,Pondokpanjang
3602262005,360226,Citeupuseun
3602262006,360226,Lebakpeundeuy
3602262007,360226,Mekarsari
3602262008,360226,Karangkamulyan
3602262009,360226,Barunai
3602272001,360227,Datarcae
3602272002,360227,Cirinten
3602272003,360227,Karangnunggal
3602272004,360227,Kadudamas
3602272005,360227,Badur
3602272006,360227,Parakanlima
3602272007,360227,Nanggerang
3602272008,360227,Cempaka
3602272009,360227,Karoya
3602272010,360227,Cibarani
3602282001,360228,Datarcae
3602282002,360228,Cirinten
3602282003,360228,Karangnunggal
3602282004,360228,Kadudamas
3602282005,360228,Badur
3602282006,360228,Parakanlima
3602282007,360228,Nanggerang
3602282008,360228,Cempaka
3602282009,360228,Karoya
3602282010,360228,Cibarani
3602292001,360229,Peucangpari
3602292002,360229,Cibungur
3602292003,360229,Mugijaya
3602292004,360229,Cikate
3602292005,360229,Cigemblong
3602292006,360229,Cikadongdong
3602292007,360229,Cikaret
3602292008,360229,Wangunjaya
